"","first.start","first.end","second.X.start","second.X.end","first.names","second.ref_name","n_ref","gene_within_ref","query.width","ref.width","diff_starts","diff_ends","overlap","overlap_len","overlap_percent","n_gene","n_ref_corr","len_same","same_start","is_core","left_overlap","right_overlap","ref_gene_has_core","pseudo_status","seqid","source","type","start","end","score","strand","phase","attributes","Gene","Name"
"2787",3878438,3880574,3876605,3880687,"PE_PGRS53","BQ2027_MB3537",7,1,2137,4083,-1833,2249,"within",NA,1,1,7,0,0,0,1833,-113,1,"gene within, multiple genes","LT708304.1","EMBL","gene",3876605,3880687,NA,"+",NA,"ID=gene-BQ2027_MB3537;Name=PE_PGRS53;gbkey=Gene;gene=PE_PGRS53;gene_biotype=protein_coding;locus_tag=BQ2027_MB3537","BQ2027_MB3537","PE_PGRS53"
"2788",1633785,1634162,1631394,1635620,"group_2340","BQ2027_MB1485C",5,1,378,4227,-2391,1835,"within",NA,1,1,5,0,0,0,2391,-1458,1,"gene within, multiple genes","LT708304.1","EMBL","gene",1631394,1635620,NA,"-",NA,"ID=gene-BQ2027_MB1485C;Name=PE_PGRS27;gbkey=Gene;gene=PE_PGRS27;gene_biotype=protein_coding;locus_tag=BQ2027_MB1485C","BQ2027_MB1485C","PE_PGRS27"
"2789",839702,839929,837525,839918,"group_2092","BQ2027_MB0767",3,0,228,2394,-2177,216,"right",216,0.947368421052632,1,2,0,0,0,2177,11,1,"gene on one side ref","LT708304.1","EMBL","gene",837525,839918,NA,"+",NA,"ID=gene-BQ2027_MB0767;Name=PE_PGRS9;gbkey=Gene;gene=PE_PGRS9;gene_biotype=protein_coding;locus_tag=BQ2027_MB0767","BQ2027_MB0767","PE_PGRS9"
"2790",1892832,1893104,1892202,1893104,"group_1601","BQ2027_MB1705",3,1,273,903,-630,272,"within",NA,1,1,2,0,0,0,630,0,0,"gene within, multiple genes","LT708304.1","EMBL","gene",1892202,1893104,NA,"+",NA,"ID=gene-BQ2027_MB1705;Name=BQ2027_MB1705;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1705","BQ2027_MB1705","BQ2027_MB1705"
"2791",2610173,2611579,2610173,2612017,"group_2341","BQ2027_MB2377C",3,1,1407,1845,0,1844,"within",NA,1,1,3,0,1,0,0,-438,1,"gene within, multiple genes","LT708304.1","EMBL","gene",2610173,2612017,NA,"-",NA,"ID=gene-BQ2027_MB2377C;Name=PPE40;gbkey=Gene;gene=PPE40;gene_biotype=protein_coding;locus_tag=BQ2027_MB2377C","BQ2027_MB2377C","PPE40"
"2792",928393,928512,926191,928512,"group_2344","BQ2027_MB0856",2,1,120,2322,-2202,119,"within",NA,1,1,2,0,0,0,2202,0,0,"gene within, multiple genes","LT708304.1","EMBL","gene",926191,928512,NA,"+",NA,"ID=gene-BQ2027_MB0856;Name=PE_PGRS13;gbkey=Gene;gene=PE_PGRS13;gene_biotype=protein_coding;locus_tag=BQ2027_MB0856","BQ2027_MB0856","PE_PGRS13"
"2793",2773465,2773797,2772466,2775918,"group_2345","BQ2027_MB2517C",5,1,333,3453,-999,2453,"within",NA,1,1,4,0,0,0,999,-2121,0,"gene within, multiple genes","LT708304.1","EMBL","gene",2772466,2775918,NA,"-",NA,"ID=gene-BQ2027_MB2517C;Name=PE_PGRS43b;gbkey=Gene;gene=PE_PGRS43b;gene_biotype=protein_coding;locus_tag=BQ2027_MB2517C","BQ2027_MB2517C","PE_PGRS43b"
"2794",2289543,2289737,2282855,2295310,"group_2346","BQ2027_MB2074C",8,1,195,12456,-6688,5767,"within",NA,1,1,8,0,0,0,6688,-5573,0,"gene within, multiple genes","LT708304.1","EMBL","gene",2282855,2295310,NA,"-",NA,"ID=gene-BQ2027_MB2074C;Name=pks12;gbkey=Gene;gene=pks12;gene_biotype=protein_coding;locus_tag=BQ2027_MB2074C","BQ2027_MB2074C","pks12"
"2795",2289249,2289509,2282855,2295310,"group_2347","BQ2027_MB2074C",8,1,261,12456,-6394,6061,"within",NA,1,1,8,0,0,0,6394,-5801,0,"gene within, multiple genes","LT708304.1","EMBL","gene",2282855,2295310,NA,"-",NA,"ID=gene-BQ2027_MB2074C;Name=pks12;gbkey=Gene;gene=pks12;gene_biotype=protein_coding;locus_tag=BQ2027_MB2074C","BQ2027_MB2074C","pks12"
"2796",1278561,1278821,1277700,1279148,"group_2348","BQ2027_MB1179C",4,1,261,1449,-861,587,"within",NA,1,2,4,0,0,0,861,-327,0,"gene within, multiple genes","LT708304.1","EMBL","gene",1277700,1279148,NA,"-",NA,"ID=gene-BQ2027_MB1179C;Name=BQ2027_MB1179C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1179C","BQ2027_MB1179C","BQ2027_MB1179C"
"2797",2192276,2192536,2192033,2193397,"group_2348","BQ2027_MB1980",2,1,261,1365,-243,1121,"within",NA,1,2,2,0,0,0,243,-861,0,"gene within, multiple genes","LT708304.1","EMBL","gene",2192033,2193397,NA,"+",NA,"ID=gene-BQ2027_MB1980;Name=BQ2027_MB1980;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1980","BQ2027_MB1980","BQ2027_MB1980"
"2798",909582,910169,909315,910148,"group_2349","BQ2027_MB0838C",2,0,588,834,-267,566,"right",566,0.962585034013605,2,2,0,0,0,267,21,1,"gene on one side ref","LT708304.1","EMBL","gene",909315,910148,NA,"-",NA,"ID=gene-BQ2027_MB0838C;Name=cysA2;gbkey=Gene;gene=cysA2;gene_biotype=protein_coding;locus_tag=BQ2027_MB0838C","BQ2027_MB0838C","cysA2"
"2799",3444912,3445499,3444933,3445895,"group_2349","BQ2027_MB3144",2,0,588,963,21,983,"left",566,0.962585034013605,2,1,0,0,0,-21,-396,0,"gene on one side ref","LT708304.1","EMBL","gene",3444933,3445895,NA,"+",NA,"ID=gene-BQ2027_MB3144;Name=cyp141;gbkey=Gene;gene=cyp141;gene_biotype=protein_coding;locus_tag=BQ2027_MB3144","BQ2027_MB3144","cyp141"
"2800",1135642,1135965,1135182,1135940,"group_680","BQ2027_MB1044C",2,0,324,759,-460,298,"right",298,0.919753086419753,1,2,0,0,0,460,25,0,"gene on one side ref","LT708304.1","EMBL","gene",1135182,1135940,NA,"-",NA,"ID=gene-BQ2027_MB1044C;Name=lpqT;gbkey=Gene;gene=lpqT;gene_biotype=protein_coding;locus_tag=BQ2027_MB1044C","BQ2027_MB1044C","lpqT"
"2801",3723069,3723395,3717545,3723679,"group_609","BQ2027_MB3384C",5,1,327,6135,-5524,610,"within",NA,1,1,5,0,0,0,5524,-284,1,"gene within, multiple genes","LT708304.1","EMBL","gene",3717545,3723679,NA,"-",NA,"ID=gene-BQ2027_MB3384C;Name=PPE56b;gbkey=Gene;gene=PPE56b;gene_biotype=protein_coding;locus_tag=BQ2027_MB3384C","BQ2027_MB3384C","PPE56b"
"2802",2666818,2667474,2666389,2667444,"group_121","BQ2027_MB2419C",2,0,657,1056,-429,626,"right",626,0.952815829528158,1,2,0,0,0,429,30,1,"gene on one side ref","LT708304.1","EMBL","gene",2666389,2667444,NA,"-",NA,"ID=gene-BQ2027_MB2419C;Name=cysA1;gbkey=Gene;gene=cysA1;gene_biotype=protein_coding;locus_tag=BQ2027_MB2419C","BQ2027_MB2419C","cysA1"
"2803",1340981,1341799,1340627,1341799,"PPE18","BQ2027_MB1228",5,1,819,1173,-354,818,"within",NA,1,1,5,0,0,0,354,0,1,"gene within, multiple genes","LT708304.1","EMBL","gene",1340627,1341799,NA,"+",NA,"ID=gene-BQ2027_MB1228;Name=PPE18;gbkey=Gene;gene=PPE18;gene_biotype=protein_coding;locus_tag=BQ2027_MB1228","BQ2027_MB1228","PPE18"
"2804",1631712,1631939,1631394,1635620,"group_2353","BQ2027_MB1485C",5,1,228,4227,-318,3908,"within",NA,1,1,5,0,0,0,318,-3681,1,"gene within, multiple genes","LT708304.1","EMBL","gene",1631394,1635620,NA,"-",NA,"ID=gene-BQ2027_MB1485C;Name=PE_PGRS27;gbkey=Gene;gene=PE_PGRS27;gene_biotype=protein_coding;locus_tag=BQ2027_MB1485C","BQ2027_MB1485C","PE_PGRS27"
"2805",408988,409638,406980,409478,"group_168","BQ2027_MB0346C",2,0,651,2499,-2008,490,"right",490,0.752688172043011,1,2,0,0,0,2008,160,1,"gene on one side ref","LT708304.1","EMBL","gene",406980,409478,NA,"-",NA,"ID=gene-BQ2027_MB0346C;Name=BQ2027_MB0346C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0346C","BQ2027_MB0346C","BQ2027_MB0346C"
"2806",1341227,1341799,1340627,1341799,"group_2355","BQ2027_MB1228",5,1,573,1173,-600,572,"within",NA,1,1,5,0,0,0,600,0,1,"gene within, multiple genes","LT708304.1","EMBL","gene",1340627,1341799,NA,"+",NA,"ID=gene-BQ2027_MB1228;Name=PPE18;gbkey=Gene;gene=PPE18;gene_biotype=protein_coding;locus_tag=BQ2027_MB1228","BQ2027_MB1228","PPE18"
"2807",1341088,1341279,1340627,1341799,"group_2356","BQ2027_MB1228",5,1,192,1173,-461,711,"within",NA,1,2,5,0,0,0,461,-520,1,"pseudogene + full","LT708304.1","EMBL","gene",1340627,1341799,NA,"+",NA,"ID=gene-BQ2027_MB1228;Name=PPE18;gbkey=Gene;gene=PPE18;gene_biotype=protein_coding;locus_tag=BQ2027_MB1228","BQ2027_MB1228","PPE18"
"2808",1535425,1535616,1534887,1536077,"group_2356","BQ2027_MB1396C",3,1,192,1191,-538,652,"within",NA,1,2,3,0,0,0,538,-461,1,"pseudogene + full","LT708304.1","EMBL","gene",1534887,1536077,NA,"-",NA,"ID=gene-BQ2027_MB1396C;Name=PPE19;gbkey=Gene;gene=PPE19;gene_biotype=protein_coding;locus_tag=BQ2027_MB1396C","BQ2027_MB1396C","PPE19"
"2809",1387399,1387808,1386261,1387949,"group_2357","BQ2027_MB1275C",2,1,410,1689,-1138,550,"within",NA,1,1,2,0,0,0,1138,-141,1,"gene within, multiple genes","LT708304.1","EMBL","gene",1386261,1387949,NA,"-",NA,"ID=gene-BQ2027_MB1275C;Name=PE_PGRS23;gbkey=Gene;gene=PE_PGRS23;gene_biotype=protein_coding;locus_tag=BQ2027_MB1275C","BQ2027_MB1275C","PE_PGRS23"
"2810",3225543,3226214,3223233,3228716,"group_0","BQ2027_MB2959",5,1,672,5484,-2310,3173,"within",NA,1,1,4,0,0,0,2310,-2502,1,"gene within, multiple genes","LT708304.1","EMBL","gene",3223233,3228716,NA,"+",NA,"ID=gene-BQ2027_MB2959;Name=ppsD;gbkey=Gene;gene=ppsD;gene_biotype=protein_coding;locus_tag=BQ2027_MB2959","BQ2027_MB2959","ppsD"
"2811",3224312,3224821,3223233,3228716,"group_1310","BQ2027_MB2959",5,1,510,5484,-1079,4404,"within",NA,1,1,4,0,0,0,1079,-3895,1,"gene within, multiple genes","LT708304.1","EMBL","gene",3223233,3228716,NA,"+",NA,"ID=gene-BQ2027_MB2959;Name=ppsD;gbkey=Gene;gene=ppsD;gene_biotype=protein_coding;locus_tag=BQ2027_MB2959","BQ2027_MB2959","ppsD"
"2812",3722628,3722828,3717545,3723679,"group_186","BQ2027_MB3384C",5,1,201,6135,-5083,1051,"within",NA,1,1,5,0,0,0,5083,-851,1,"gene within, multiple genes","LT708304.1","EMBL","gene",3717545,3723679,NA,"-",NA,"ID=gene-BQ2027_MB3384C;Name=PPE56b;gbkey=Gene;gene=PPE56b;gene_biotype=protein_coding;locus_tag=BQ2027_MB3384C","BQ2027_MB3384C","PPE56b"
"2813",1520671,1520835,1520675,1521004,"group_1117","BQ2027_MB1386",3,0,165,330,4,333,"left",160,0.96969696969697,1,2,0,0,0,-4,-169,0,"gene on one side ref","LT708304.1","EMBL","gene",1520675,1521004,NA,"+",NA,"ID=gene-BQ2027_MB1386;Name=BQ2027_MB1386;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1386","BQ2027_MB1386","BQ2027_MB1386"
"2814",2324533,2324805,2324362,2324805,"group_2359","BQ2027_MB2107C",2,1,273,444,-171,272,"within",NA,1,1,1,0,0,0,171,0,0,"pseudogene","LT708304.1","EMBL","gene",2324362,2324805,NA,"-",NA,"ID=gene-BQ2027_MB2107C;Name=BQ2027_MB2107C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2107C","BQ2027_MB2107C","BQ2027_MB2107C"
"2815",1633785,1634162,1631394,1635620,"group_2360","BQ2027_MB1485C",5,1,378,4227,-2391,1835,"within",NA,1,1,5,0,0,0,2391,-1458,1,"gene within, multiple genes","LT708304.1","EMBL","gene",1631394,1635620,NA,"-",NA,"ID=gene-BQ2027_MB1485C;Name=PE_PGRS27;gbkey=Gene;gene=PE_PGRS27;gene_biotype=protein_coding;locus_tag=BQ2027_MB1485C","BQ2027_MB1485C","PE_PGRS27"
"2816",149685,149837,149571,151187,"group_2361","BQ2027_MB0129",2,1,153,1617,-114,1502,"within",NA,1,1,2,0,0,0,114,-1350,0,"gene within, multiple genes","LT708304.1","EMBL","gene",149571,151187,NA,"+",NA,"ID=gene-BQ2027_MB0129;Name=PE_PGRS2;gbkey=Gene;gene=PE_PGRS2;gene_biotype=protein_coding;locus_tag=BQ2027_MB0129","BQ2027_MB0129","PE_PGRS2"
"2817",1341088,1341348,1340627,1341799,"group_2362","BQ2027_MB1228",5,1,261,1173,-461,711,"within",NA,1,2,5,0,0,0,461,-451,1,"pseudogene + full","LT708304.1","EMBL","gene",1340627,1341799,NA,"+",NA,"ID=gene-BQ2027_MB1228;Name=PPE18;gbkey=Gene;gene=PPE18;gene_biotype=protein_coding;locus_tag=BQ2027_MB1228","BQ2027_MB1228","PPE18"
"2818",1535356,1535616,1534887,1536077,"group_2362","BQ2027_MB1396C",3,1,261,1191,-469,721,"within",NA,1,2,3,0,0,0,469,-461,1,"pseudogene + full","LT708304.1","EMBL","gene",1534887,1536077,NA,"-",NA,"ID=gene-BQ2027_MB1396C;Name=PPE19;gbkey=Gene;gene=PPE19;gene_biotype=protein_coding;locus_tag=BQ2027_MB1396C","BQ2027_MB1396C","PPE19"
"2819",70989,71549,68610,71549,"group_1411","BQ2027_MB0065",2,1,561,2940,-2379,560,"within",NA,1,1,2,0,0,0,2379,0,1,"gene within, multiple genes","LT708304.1","EMBL","gene",68610,71549,NA,"+",NA,"ID=gene-BQ2027_MB0065;Name=BQ2027_MB0065;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0065","BQ2027_MB0065","BQ2027_MB0065"
"2820",1620501,1621124,1620528,1622828,"group_2363","BQ2027_MB1477",2,0,624,2301,27,2327,"left",596,0.955128205128205,1,2,0,0,0,-27,-1704,1,"gene on one side ref","LT708304.1","EMBL","gene",1620528,1622828,NA,"+",NA,"ID=gene-BQ2027_MB1477;Name=bisC;gbkey=Gene;gene=bisC;gene_biotype=protein_coding;locus_tag=BQ2027_MB1477","BQ2027_MB1477","bisC"
"2821",2321652,2321839,2321652,2323622,"group_911","BQ2027_MB2105",4,1,188,1971,0,1970,"within",NA,1,1,2,0,1,0,0,-1783,1,"gene within, multiple genes","LT708304.1","EMBL","gene",2321652,2323622,NA,"+",NA,"ID=gene-BQ2027_MB2105;Name=BQ2027_MB2105;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2105","BQ2027_MB2105","BQ2027_MB2105"
"2822",133058,133807,133058,133807,"glpG","BQ2027_MB0114",2,1,750,750,0,749,"within",NA,1,1,2,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",133058,133807,NA,"+",NA,"ID=gene-BQ2027_MB0114;Name=BQ2027_MB0114;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0114","BQ2027_MB0114","BQ2027_MB0114"
"2823",133988,136045,133988,136045,"group_6","BQ2027_MB0115",2,1,2058,2058,0,2057,"within",NA,1,1,2,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",133988,136045,NA,"+",NA,"ID=gene-BQ2027_MB0115;Name=BQ2027_MB0115;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0115","BQ2027_MB0115","BQ2027_MB0115"
"2824",2025211,2025507,2025211,2025507,"esxJ","BQ2027_MB1820",2,1,297,297,0,296,"within",NA,1,1,2,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2025211,2025507,NA,"+",NA,"ID=gene-BQ2027_MB1820;Name=esxM;gbkey=Gene;gene=esxM;gene_biotype=protein_coding;locus_tag=BQ2027_MB1820","BQ2027_MB1820","esxM"
"2825",2975711,2976013,2975711,2976013,"group_1999","BQ2027_MB2718C",1,1,303,303,0,302,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2975711,2976013,NA,"-",NA,"ID=gene-BQ2027_MB2718C;Name=BQ2027_MB2718C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2718C","BQ2027_MB2718C","BQ2027_MB2718C"
"2826",3972684,3973172,3972684,3973172,"carD","BQ2027_MB3614C",1,1,489,489,0,488,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3972684,3973172,NA,"-",NA,"ID=gene-BQ2027_MB3614C;Name=BQ2027_MB3614C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3614C","BQ2027_MB3614C","BQ2027_MB3614C"
"2827",4168236,4169057,4168236,4169057,"tagH","BQ2027_MB3810",2,1,822,822,0,821,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",4168236,4169057,NA,"+",NA,"ID=gene-BQ2027_MB3810;Name=rfbE;gbkey=Gene;gene=rfbE;gene_biotype=protein_coding;locus_tag=BQ2027_MB3810","BQ2027_MB3810","rfbE"
"2828",1217008,1217463,1217008,1217463,"group_13","BQ2027_MB1120",1,1,456,456,0,455,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1217008,1217463,NA,"+",NA,"ID=gene-BQ2027_MB1120;Name=celA2b;gbkey=Gene;gene=celA2b;gene_biotype=protein_coding;locus_tag=BQ2027_MB1120","BQ2027_MB1120","celA2b"
"2829",1215458,1215769,1215449,1215769,"group_17","BQ2027_MB1116A",1,1,312,321,-9,311,"within",NA,1,1,1,0,0,0,9,0,0,"pseudogene","LT708304.1","EMBL","gene",1215449,1215769,NA,"+",NA,"ID=gene-BQ2027_MB1116A;Name=BQ2027_MB1116A;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1116A","BQ2027_MB1116A","BQ2027_MB1116A"
"2830",1280304,1281017,1280304,1281017,"cobB_2","BQ2027_MB1182C",1,1,714,714,0,713,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1280304,1281017,NA,"-",NA,"ID=gene-BQ2027_MB1182C;Name=BQ2027_MB1182C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1182C","BQ2027_MB1182C","BQ2027_MB1182C"
"2831",1281055,1281420,1281055,1281420,"group_20","BQ2027_MB1183",3,1,366,366,0,365,"within",NA,1,1,2,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1281055,1281420,NA,"+",NA,"ID=gene-BQ2027_MB1183;Name=BQ2027_MB1183;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1183","BQ2027_MB1183","BQ2027_MB1183"
"2832",1281398,1282246,1281398,1282246,"group_22","BQ2027_MB1184C",6,1,849,849,0,848,"within",NA,1,1,2,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1281398,1282246,NA,"-",NA,"ID=gene-BQ2027_MB1184C;Name=omt;gbkey=Gene;gene=omt;gene_biotype=protein_coding;locus_tag=BQ2027_MB1184C","BQ2027_MB1184C","omt"
"2833",3832541,3832762,3832541,3832762,"infA","BQ2027_MB3491C",1,1,222,222,0,221,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3832541,3832762,NA,"-",NA,"ID=gene-BQ2027_MB3491C;Name=infA;gbkey=Gene;gene=infA;gene_biotype=protein_coding;locus_tag=BQ2027_MB3491C","BQ2027_MB3491C","infA"
"2834",3082393,3082719,3081416,3082770,"group_23","BQ2027_IS6110",2,1,327,1355,-977,377,"within",NA,1,2,2,0,0,0,977,-51,0,"gene within, multiple genes","LT708304.1","EMBL","gene",3081416,3082770,NA,"-",NA,"ID=gene-BQ2027_IS6110;Name=BQ2027_IS6110;gbkey=Gene;gene_biotype=other;locus_tag=BQ2027_IS6110","BQ2027_IS6110","BQ2027_IS6110"
"2835",3082393,3082719,3082393,3082719,"group_23","BQ2027_MB2839C",1,1,327,327,0,326,"within",NA,1,2,1,1,1,1,0,0,1,"pseudogene + full","LT708304.1","EMBL","gene",3082393,3082719,NA,"-",NA,"ID=gene-BQ2027_MB2839C;Name=BQ2027_MB2839C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2839C","BQ2027_MB2839C","BQ2027_MB2839C"
"2836",3081458,3082342,3081416,3082770,"group_33","BQ2027_IS6110",2,1,885,1355,-42,1312,"within",NA,1,2,2,0,0,0,42,-428,0,"gene within, multiple genes","LT708304.1","EMBL","gene",3081416,3082770,NA,"-",NA,"ID=gene-BQ2027_IS6110;Name=BQ2027_IS6110;gbkey=Gene;gene_biotype=other;locus_tag=BQ2027_IS6110","BQ2027_IS6110","BQ2027_IS6110"
"2837",3081458,3082342,3081458,3082294,"group_33","BQ2027_MB2838C",1,0,885,837,0,836,"right",836,0.944632768361582,2,1,0,1,0,0,48,0,"gene spans ref","LT708304.1","EMBL","gene",3081458,3082294,NA,"-",NA,"ID=gene-BQ2027_MB2838C;Name=BQ2027_MB2838C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2838C","BQ2027_MB2838C","BQ2027_MB2838C"
"2838",3711710,3712201,3711277,3712306,"group_44","BQ2027_IS1608'-1",6,1,492,1030,-433,596,"within",NA,1,4,3,0,0,0,433,-105,0,"gene within, multiple genes","LT708304.1","EMBL","gene",3706864,3707893,NA,"+",NA,"ID=gene-BQ2027_IS1608'-1;Name=BQ2027_IS1608'-1;gbkey=Gene;gene_biotype=other;is_ordered=true;locus_tag=BQ2027_IS1608'-1","BQ2027_IS1608'-1","BQ2027_IS1608'-1"
"2839",3711710,3712201,3711277,3712306,"group_44","BQ2027_IS1608'-1",6,1,492,1030,-433,596,"within",NA,1,4,3,0,0,0,433,-105,0,"gene within, multiple genes","LT708304.1","EMBL","gene",3711277,3712306,NA,"+",NA,"ID=gene-BQ2027_IS1608'-1;Name=BQ2027_IS1608'-1;gbkey=Gene;gene_biotype=other;is_ordered=true;locus_tag=BQ2027_IS1608'-1","BQ2027_IS1608'-1","BQ2027_IS1608'-1"
"2840",3711710,3712201,3711710,3712201,"group_44","BQ2027_MB3381",2,1,492,492,0,491,"within",NA,1,4,2,1,1,1,0,0,1,"pseudogene + full","LT708304.1","EMBL","gene",3711710,3712201,NA,"+",NA,"ID=gene-BQ2027_MB3381;Name=BQ2027_MB3381;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3381","BQ2027_MB3381","BQ2027_MB3381"
"2841",4259460,4259951,4259027,4260056,"group_44","BQ2027_IS1608'-2-2",3,1,492,1030,-433,596,"within",NA,1,4,2,0,0,0,433,-105,0,"gene within, multiple genes","LT708304.1","EMBL","gene",4259027,4260056,NA,"+",NA,"ID=gene-BQ2027_IS1608'-2-2;Name=BQ2027_IS1608'-2;gbkey=Gene;gene_biotype=other;locus_tag=BQ2027_IS1608'-2","BQ2027_IS1608'-2-2","BQ2027_IS1608'-2"
"2842",4259460,4259951,4259460,4259951,"group_44","BQ2027_MB3874",2,1,492,492,0,491,"within",NA,1,4,2,1,1,1,0,0,1,"pseudogene + full","LT708304.1","EMBL","gene",4259460,4259951,NA,"+",NA,"ID=gene-BQ2027_MB3874;Name=BQ2027_MB3874;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3874","BQ2027_MB3874","BQ2027_MB3874"
"2843",1279293,1279700,1279215,1280220,"group_46","BQ2027_IS-LIKE-2",4,1,408,1006,-78,927,"within",NA,1,2,4,0,0,0,78,-520,0,"gene within, multiple genes","LT708304.1","EMBL","gene",1279215,1280220,NA,"+",NA,"ID=gene-BQ2027_IS-LIKE-2;Name=BQ2027_IS-LIKE-2;gbkey=Gene;gene_biotype=other;locus_tag=BQ2027_IS-LIKE-2","BQ2027_IS-LIKE-2","BQ2027_IS-LIKE-2"
"2844",1279293,1279700,1279293,1279700,"group_46","BQ2027_MB1180",2,1,408,408,0,407,"within",NA,1,2,2,1,1,1,0,0,1,"pseudogene + full","LT708304.1","EMBL","gene",1279293,1279700,NA,"+",NA,"ID=gene-BQ2027_MB1180;Name=BQ2027_MB1180;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1180","BQ2027_MB1180","BQ2027_MB1180"
"2845",401291,402733,401222,402733,"group_49","BQ2027_MB0343",3,1,1443,1512,-69,1442,"within",NA,1,1,3,0,0,0,69,0,0,"gene within, multiple genes","LT708304.1","EMBL","gene",401222,402733,NA,"+",NA,"ID=gene-BQ2027_MB0343;Name=BQ2027_MB0343;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0343","BQ2027_MB0343","BQ2027_MB0343"
"2846",1169900,1171147,1169747,1171209,"group_50","BQ2027_IS1081-1",3,1,1248,1463,-153,1309,"within",NA,1,8,3,0,0,0,153,-62,0,"gene within, multiple genes","LT708304.1","EMBL","gene",1169747,1171209,NA,"+",NA,"ID=gene-BQ2027_IS1081-1;Name=BQ2027_IS1081-1;gbkey=Gene;gene_biotype=other;locus_tag=BQ2027_IS1081-1","BQ2027_IS1081-1","BQ2027_IS1081-1"
"2847",1169900,1171147,1169900,1171147,"group_50","BQ2027_MB1076",3,1,1248,1248,0,1247,"within",NA,1,8,3,1,1,1,0,0,1,"pseudogene + full","LT708304.1","EMBL","gene",1169900,1171147,NA,"+",NA,"ID=gene-BQ2027_MB1076;Name=BQ2027_MB1076;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1076","BQ2027_MB1076","BQ2027_MB1076"
"2848",2799764,2801011,2799702,2801136,"group_50","BQ2027_IS1081-3",3,1,1248,1435,-62,1372,"within",NA,1,8,3,0,0,0,62,-125,0,"gene within, multiple genes","LT708304.1","EMBL","gene",2799702,2801136,NA,"-",NA,"ID=gene-BQ2027_IS1081-3;Name=BQ2027_IS1081-3;gbkey=Gene;gene_biotype=other;locus_tag=BQ2027_IS1081-3","BQ2027_IS1081-3","BQ2027_IS1081-3"
"2849",2799764,2801011,2799764,2801011,"group_50","BQ2027_MB2540C",3,1,1248,1248,0,1247,"within",NA,1,8,3,1,1,1,0,0,1,"pseudogene + full","LT708304.1","EMBL","gene",2799764,2801011,NA,"-",NA,"ID=gene-BQ2027_MB2540C;Name=BQ2027_MB2540C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2540C","BQ2027_MB2540C","BQ2027_MB2540C"
"2850",3342347,3343594,3342285,3343719,"group_50","BQ2027_IS1081-5",3,1,1248,1435,-62,1372,"within",NA,1,8,3,0,0,0,62,-125,0,"gene within, multiple genes","LT708304.1","EMBL","gene",3342285,3343719,NA,"-",NA,"ID=gene-BQ2027_IS1081-5;Name=BQ2027_IS1081-5;gbkey=Gene;gene_biotype=other;locus_tag=BQ2027_IS1081-5","BQ2027_IS1081-5","BQ2027_IS1081-5"
