qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
group_676,NC_002945.4,100,492,0,0,1,492,4259460,4259951,0,909
cobU,NC_002945.4,100,525,0,0,1,525,304674,304150,0,970
group_677,NC_002945.4,100,279,0,0,1,279,2133068,2133346,4.15E-147,516
group_681,NC_002945.4,100,729,0,0,1,729,2918260,2918988,0,1347
group_683,NC_002945.4,99.828,582,1,0,1,582,3452365,3451784,0,1070
dmdC,NC_002945.4,100,2028,0,0,1,2028,1656855,1654828,0,3746
parD1,NC_002945.4,100,300,0,0,1,300,2200317,2200018,9.50E-159,555
group_2291,NC_002945.4,100,1497,0,0,1,1497,506105,507601,0,2765
cas1~~~cas1_1,NC_002945.4,100,1017,0,0,1,1017,3085957,3084941,0,1879
glnD,NC_002945.4,99.876,2427,3,0,1,2427,3191608,3189182,0,4466
group_687,NC_002945.4,100,369,0,0,1,369,1447462,1447830,0,682
group_688,NC_002945.4,100,657,0,0,1,657,1108578,1107922,0,1214
group_690,NC_002945.4,100,1098,0,0,1,1098,32041,33138,0,2028
group_692,NC_002945.4,100,951,0,0,1,951,585802,584852,0,1757
group_2300,NC_002945.4,100,471,0,0,1,471,3446273,3446743,0,870
group_693,NC_002945.4,100,978,0,0,1,978,2851938,2852915,0,1807
group_695,NC_002945.4,100,861,0,0,1,861,1244230,1243370,0,1591
aes_4~~~lipF,NC_002945.4,100,1122,0,0,1,1122,3857331,3856210,0,2073
group_696,NC_002945.4,100,306,0,0,1,306,31498,31803,4.48E-162,566
group_2307,NC_002945.4,99.959,2427,0,1,1,2427,3146114,3148539,0,4475
group_698,NC_002945.4,99.846,651,1,0,1,651,1868497,1867847,0,1197
dctA,NC_002945.4,100,1476,0,0,1,1476,2713283,2714758,0,2726
group_699,NC_002945.4,100,303,0,0,1,303,2197321,2197623,2.06E-160,560
espA_1~~~espA_2~~~espA,NC_002945.4,99.915,1179,1,0,1,1179,4003917,4002739,0,2172
group_702,NC_002945.4,100,495,0,0,1,495,428549,429043,0,915
group_703,NC_002945.4,100,573,0,0,1,573,427601,428173,0,1059
group_703,NC_002945.4,77.627,295,57,4,173,458,432174,432468,7.94E-43,171
group_703,NC_002945.4,76.712,292,59,4,170,452,433533,433824,8.00E-38,154
group_703,NC_002945.4,76.444,225,44,4,356,571,432171,432395,1.36E-25,113
group_703,NC_002945.4,82.4,125,22,0,179,303,430803,430927,1.76E-24,110
group_703,NC_002945.4,86,100,14,0,173,272,3716927,3717026,6.31E-24,108
group_703,NC_002945.4,95.385,65,3,0,507,571,433693,433757,8.17E-23,104
group_703,NC_002945.4,82.609,115,20,0,160,274,367759,367873,2.94E-22,102
group_703,NC_002945.4,86.813,91,12,0,168,258,427612,427702,2.94E-22,102
group_703,NC_002945.4,88.732,71,7,1,501,571,3946578,3946509,2.96E-17,86.1
group_703,NC_002945.4,76.471,136,30,2,168,302,429364,429498,2.30E-13,73.1
group_703,NC_002945.4,84.211,57,9,0,375,431,432355,432411,2.32E-08,56.5
group_704,NC_002945.4,99.776,447,1,0,1,447,4139358,4138912,0,821
group_705,NC_002945.4,100,829,0,0,3,831,3791563,3790735,0,1531
lpdA_2~~~lpdA_1,NC_002945.4,100,702,0,0,1,702,890028,889327,0,1297
adhA,NC_002945.4,100,1041,0,0,1,1041,2104163,2105203,0,1923
lipV,NC_002945.4,100,786,0,0,1,786,3539482,3540267,0,1452
higB2_2,NC_002945.4,100,606,0,0,1,606,2251050,2250445,0,1120
rplM,NC_002945.4,100,588,0,0,1,588,3814649,3814062,0,1086
group_710,NC_002945.4,99.921,1272,1,0,1,1272,1021795,1020524,0,2344
group_710,NC_002945.4,85.484,62,9,0,167,228,978493,978432,8.74E-11,65.8
group_712,NC_002945.4,100,933,0,0,1,933,4324678,4323746,0,1724
group_713,NC_002945.4,100,1308,0,0,1,1308,3341654,3340347,0,2416
group_713,NC_002945.4,100,588,0,0,8,595,3339263,3338676,0,1086
group_713,NC_002945.4,94.934,454,21,2,856,1308,3338418,3337966,0,710
group_713,NC_002945.4,75.87,460,103,5,7,462,350943,351398,1.08E-59,228
group_713,NC_002945.4,74.138,522,121,13,11,525,340370,340884,1.83E-52,204
espI_3~~~espI_2,NC_002945.4,100,1173,0,0,1,1173,4277462,4278634,0,2167
group_714,NC_002945.4,100,177,0,0,1,177,3339642,3339466,1.27E-90,327
PE1_1,NC_002945.4,100,1767,0,0,1,1767,179499,177733,0,3264
group_715,NC_002945.4,100,402,0,0,1,402,4294154,4293753,0,743
esxB,NC_002945.4,100,303,0,0,1,303,4293006,4293308,2.06E-160,560
group_716,NC_002945.4,100,207,0,0,1,207,4037288,4037082,3.16E-107,383
esxW~~~esxJ,NC_002945.4,99.329,298,0,2,1,297,2025211,2025507,9.47E-154,538
esxW~~~esxJ,NC_002945.4,97.966,295,6,0,1,295,1161626,1161332,5.74E-146,512
esxW~~~esxJ,NC_002945.4,97.635,296,7,0,1,296,1341934,1342229,7.42E-145,508
rtcB,NC_002945.4,100,1422,0,0,1,1422,2929322,2930743,0,2627
group_718,NC_002945.4,100,1077,0,0,1,1077,2382139,2383215,0,1989
moaA2,NC_002945.4,100,1083,0,0,1,1083,967807,966725,0,2001
group_719,NC_002945.4,99.852,1347,0,1,1,1347,978668,977324,0,2475
group_719,NC_002945.4,73.81,840,180,29,2,827,2609431,2608618,3.02E-80,296
group_719,NC_002945.4,76.834,518,117,2,2,519,2612013,2611499,5.05E-78,289
group_719,NC_002945.4,85.484,62,9,0,176,237,1021629,1021568,9.26E-11,65.8
mdh,NC_002945.4,100,990,0,0,1,990,1384485,1385474,0,1829
group_722,NC_002945.4,100,1695,0,0,1,1695,1002967,1001273,0,3131
bioF2_1~~~bioF2_2~~~bioF2,NC_002945.4,100,2415,0,0,1,2415,34180,36594,0,4460
bioF2_1~~~bioF2_2~~~bioF2,NC_002945.4,100,30,0,0,332,361,34540,34511,1.01E-07,56.5
group_723,NC_002945.4,100,1116,0,0,1,1116,1172630,1171515,0,2061
group_724,NC_002945.4,100,636,0,0,1,636,1867332,1866697,0,1175
group_727,NC_002945.4,100,405,0,0,1,405,2203745,2204149,0,749
yegS,NC_002945.4,99.896,966,1,0,1,966,3553477,3554442,0,1779
uvrD2,NC_002945.4,100,2169,0,0,1,2169,3530233,3528065,0,4006
group_729,NC_002945.4,99.921,1272,1,0,1,1272,1545822,1547093,0,2344
vapc20_1~~~vapc20_2,NC_002945.4,100,396,0,0,1,396,2841986,2841591,0,732
caiD_3,NC_002945.4,100,342,0,0,1,342,1266005,1266346,0,632
narX_1~~~narX_2,NC_002945.4,100,1959,0,0,1,1959,1953992,1952034,0,3618
narX_1~~~narX_2,NC_002945.4,86.253,742,99,3,27,767,1288755,1289494,0,802
narX_1~~~narX_2,NC_002945.4,78.864,317,59,6,856,1168,1294291,1294603,2.13E-53,207
group_731,NC_002945.4,100,678,0,0,1,678,2252271,2251594,0,1253
group_732,NC_002945.4,100,875,0,0,1,875,2253562,2252688,0,1616
group_733,NC_002945.4,99.88,831,1,0,1,831,182175,181345,0,1530
group_734,NC_002945.4,99.948,1920,0,1,1,1920,180981,179063,0,3539
pks1_2~~~lnt_1~~~pks12,NC_002945.4,99.811,11632,18,4,1721,13350,2294484,2282855,0,21355
pks1_2~~~lnt_1~~~pks12,NC_002945.4,100,1725,0,0,1,1725,2299079,2297355,0,3186
pks1_2~~~lnt_1~~~pks12,NC_002945.4,88.067,2338,246,23,4652,6968,2285466,2283141,0,2741
pks1_2~~~lnt_1~~~pks12,NC_002945.4,87.222,2340,262,27,10739,13064,2291553,2289237,0,2630
pks1_2~~~lnt_1~~~pks12,NC_002945.4,92.345,1633,109,15,7059,8684,2295213,2293590,0,2309
pks1_2~~~lnt_1~~~pks12,NC_002945.4,99.888,895,1,0,1721,2615,2288415,2287521,0,1648
pks1_2~~~lnt_1~~~pks12,NC_002945.4,75.922,1275,274,21,7063,8325,1871598,1872851,1.23E-177,623
pks1_2~~~lnt_1~~~pks12,NC_002945.4,75.389,1284,274,36,7063,8325,1865201,1866463,2.08E-165,582
pks1_2~~~lnt_1~~~pks12,NC_002945.4,72.235,2197,503,93,1732,3867,1865945,1868095,2.69E-164,579
pks1_2~~~lnt_1~~~pks12,NC_002945.4,80.418,526,94,2,1731,2256,1872335,1872851,3.76E-108,392
group_735,NC_002945.4,100,1416,0,0,1,1416,1775687,1774272,0,2615
group_736,NC_002945.4,100,414,0,0,1,414,2196647,2196234,0,765
pyrE_2,NC_002945.4,100,1059,0,0,1,1059,2387902,2388960,0,1956
group_157,NC_002945.4,100,846,0,0,1,846,2560702,2559857,0,1563
metY,NC_002945.4,100,1350,0,0,1,1350,3687790,3689139,0,2494
rep_2,NC_002945.4,100,3168,0,0,1,3168,3539156,3535989,0,5851
group_738,NC_002945.4,100,501,0,0,1,501,2088665,2089165,0,926
group_739,NC_002945.4,99.957,2316,1,0,1,2316,4030430,4032745,0,4272
PPE25,NC_002945.4,100,1113,0,0,1,1113,2020150,2021262,0,2056
PPE25,NC_002945.4,99.462,558,2,1,20,577,2023290,2023846,0,1013
PPE25,NC_002945.4,96.691,272,7,2,611,881,2023836,2024106,5.01E-127,451
group_169,NC_002945.4,100,1074,0,0,1,1074,1699417,1700490,0,1984
group_742,NC_002945.4,100,903,0,0,1,903,613224,612322,0,1668
group_745,NC_002945.4,100,2043,0,0,1,2043,2670895,2672937,0,3773
hddA,NC_002945.4,99.906,1069,0,1,1,1068,138551,139619,0,1967
group_744,NC_002945.4,100,789,0,0,1,789,2319176,2318388,0,1458
group_748,NC_002945.4,99.92,1254,1,0,1,1254,3517510,3516257,0,2311
group_749,NC_002945.4,100,1158,0,0,1,1158,2130878,2132035,0,2139
lpqI,NC_002945.4,100,1167,0,0,1,1167,285510,286676,0,2156
group_750,NC_002945.4,100,960,0,0,1,960,2665433,2664474,0,1773
ptrB~~~dapb1,NC_002945.4,100,2160,0,0,1,2160,876422,878581,0,3989
trmR,NC_002945.4,100,702,0,0,1,702,1919582,1918881,0,1297
yvdP,NC_002945.4,100,1440,0,0,1,1440,66913,68352,0,2660
PE_PGRS62_2~~~~~~PE_PGRS62_1,NC_002945.4,100,1515,0,0,1,1515,4217256,4218770,0,2798
spmT_2~~~spmT_1~~~spmT,NC_002945.4,99.932,1473,1,0,1,1473,987698,989170,0,2715
group_752,NC_002945.4,100,941,0,0,1,941,811768,812708,0,1738
group_753,NC_002945.4,100,924,0,0,1,924,1528660,1527737,0,1707
group_754,NC_002945.4,100,717,0,0,1,717,3710666,3711382,0,1325
group_754,NC_002945.4,92.609,460,32,2,1,459,3724577,3725035,0,660
group_754,NC_002945.4,100,106,0,0,612,717,4259027,4259132,1.65E-50,196
vapc31,NC_002945.4,100,429,0,0,1,429,843418,843846,0,793
vapc31,NC_002945.4,93.473,429,28,0,1,429,331461,331033,0,638
group_756,NC_002945.4,100,696,0,0,1,696,611339,612034,0,1286
group_757,NC_002945.4,100,1314,0,0,1,1314,2624040,2622727,0,2427
group_758,NC_002945.4,99.891,915,1,0,1,915,9914,10828,0,1685
cwsA_1~~~cwsA_2~~~cwsA,NC_002945.4,100,438,0,0,1,438,12311,11874,0,809
group_759,NC_002945.4,100,180,0,0,1,180,4261118,4260939,2.78E-92,333
group_760,NC_002945.4,100,360,0,0,1,360,4259966,4260325,0,665
group_760,NC_002945.4,100,91,0,0,1,91,3712216,3712306,1.76E-42,169
group_762,NC_002945.4,100,1249,0,0,96,1344,1997489,1998737,0,2307
group_762,NC_002945.4,100,103,0,0,1,103,185770,185872,1.46E-48,191
group_764,NC_002945.4,100,855,0,0,1,855,132953,133807,0,1580
group_768,NC_002945.4,100,543,0,0,1,543,1166109,1165567,0,1003
group_768,NC_002945.4,99.564,459,1,1,85,543,1279243,1279700,0,835
pks2_2~~~pks2_1~~~pks2,NC_002945.4,100,6327,0,0,1,6327,4240236,4233910,0,11684
pks2_2~~~pks2_1~~~pks2,NC_002945.4,76.509,1822,410,17,3978,5790,1712821,1711009,0,977
pks2_2~~~pks2_1~~~pks2,NC_002945.4,73.508,1827,456,22,3978,5790,3239690,3237878,0,667
pks1_1~~~~~~pks1_2,NC_002945.4,100,6318,0,0,1,6318,3258919,3252602,0,11668
pks1_1~~~~~~pks1_2,NC_002945.4,75.95,1289,283,23,115,1388,1865198,1866474,0,638
pks1_1~~~~~~pks1_2,NC_002945.4,74.745,1275,293,23,118,1380,1871598,1872855,4.64E-154,544
msl3_1~~~~~~msl3_2~~~msl3,NC_002945.4,99.984,6306,1,0,1,6306,1314955,1321260,0,11640
group_773,NC_002945.4,100,843,0,0,1,843,3713080,3712238,0,1557
group_773,NC_002945.4,100,69,0,0,775,843,4260056,4259988,7.22E-30,128
group_774,NC_002945.4,99.967,6135,2,0,1,6135,3723679,3717545,0,11319
group_774,NC_002945.4,82.634,1526,235,23,3946,5459,3707542,3706035,0,1323
group_774,NC_002945.4,79.601,1353,264,11,394,1740,3709387,3708041,0,959
group_774,NC_002945.4,79.709,1306,236,14,2404,3687,3709138,3707840,0,917
group_774,NC_002945.4,82.733,944,155,8,2416,3355,3715925,3714986,0,833
group_774,NC_002945.4,80.561,1106,181,22,2377,3458,3717724,3716629,0,821
group_774,NC_002945.4,80.817,1053,184,16,652,1697,3705499,3704458,0,809
group_774,NC_002945.4,79.779,1088,197,14,2380,3450,3705532,3704451,0,769
group_774,NC_002945.4,79.357,1119,192,26,634,1740,3721285,3720194,0,750
group_774,NC_002945.4,79.357,1119,192,26,2395,3486,3723046,3721940,0,750
group_774,NC_002945.4,82.186,741,118,13,4535,5268,3715603,3714870,1.56E-178,625
group_774,NC_002945.4,81.696,672,115,8,4558,5225,3717341,3716674,7.48E-157,553
group_774,NC_002945.4,80.634,599,108,8,2760,3354,3719123,3718529,6.04E-128,457
group_774,NC_002945.4,80.667,600,106,10,4557,5151,3720920,3720326,6.04E-128,457
group_774,NC_002945.4,77.457,763,166,6,978,1736,3724449,3723689,2.81E-126,451
group_774,NC_002945.4,81.25,560,100,5,2796,3353,3703310,3702754,3.63E-125,448
group_774,NC_002945.4,74.152,1091,251,25,632,1707,3693094,3692020,6.12E-118,424
group_774,NC_002945.4,74.865,370,80,10,4865,5226,430907,430543,2.47E-37,156
group_774,NC_002945.4,74.164,329,77,8,4873,5197,375856,375532,1.49E-29,130
group_774,NC_002945.4,85.714,70,8,2,5127,5195,2159522,2159454,2.55E-12,73.1
argH,NC_002945.4,100,1413,0,0,1,1413,1862434,1863846,0,2610
srmB,NC_002945.4,100,4542,0,0,1,4542,3635710,3640251,0,8388
group_775,NC_002945.4,100,1326,0,0,1,1326,2241268,2239943,0,2449
recD,NC_002945.4,100,3420,0,0,1,3420,1400512,1397093,0,6316
lysX_2~~~lysX_1,NC_002945.4,99.97,3336,1,0,1,3336,1841627,1838292,0,6156
virS_1~~~virS_2,NC_002945.4,100,1023,0,0,1,1023,3409385,3408363,0,1890
group_778,NC_002945.4,100,3078,0,0,1,3078,2346456,2349533,0,5685
mdtD_2~~~mdtD_3,NC_002945.4,99.938,3216,2,0,1,3216,4116727,4119942,0,5928
group_781,NC_002945.4,100,1839,0,0,1,1839,1328892,1327054,0,3397
mmpL4_2~~~mmpL2_2~~~mmpL4_1,NC_002945.4,100,2904,0,0,1,2904,1750615,1753518,0,5363
mmpL4_2~~~mmpL2_2~~~mmpL4_1,NC_002945.4,72.201,795,208,7,172,961,598533,599319,1.88E-60,231
mmpL4_2~~~mmpL2_2~~~mmpL4_1,NC_002945.4,74.016,254,57,8,303,551,483941,483692,2.57E-19,95.3
mmpL5_2,NC_002945.4,100,2838,0,0,1,2838,1981002,1983839,0,5241
pikAIV,NC_002945.4,99.929,2835,2,0,1,2835,488124,490958,0,5225
recB_2,NC_002945.4,99.522,2719,0,1,1,2706,726258,723540,0,4937
group_785,NC_002945.4,100,672,0,0,1,672,1966467,1967138,0,1242
PE_PGRS30,NC_002945.4,99.502,1405,7,0,405,1809,1853525,1852121,0,2556
PE_PGRS30,NC_002945.4,100,450,0,0,1,450,1635620,1635171,0,832
PE_PGRS30,NC_002945.4,100,450,0,0,1,450,1639384,1638935,0,832
PE_PGRS30,NC_002945.4,76.329,207,39,9,82,283,3888348,3888549,9.52E-22,102
PE_PGRS30,NC_002945.4,72.881,236,58,6,1,233,2084132,2083900,5.77E-14,76.8
group_1585,NC_002945.4,100,1119,0,0,1,1119,2594994,2593876,0,2067
group_788,NC_002945.4,100,2061,0,0,1,2061,55230,53170,0,3807
group_789,NC_002945.4,99.922,2568,2,0,1,2568,1103021,1105588,0,4732
group_790,NC_002945.4,100,960,0,0,1,960,104704,103745,0,1773
group_790,NC_002945.4,99.375,960,6,0,1,960,3836067,3837026,0,1740
group_790,NC_002945.4,99.889,897,1,0,1,897,1779178,1778282,0,1652
group_790,NC_002945.4,94.737,38,0,2,667,704,3043359,3043394,1.10E-08,58.4
group_791,NC_002945.4,100,960,0,0,1,960,104704,103745,0,1773
group_791,NC_002945.4,99.375,960,6,0,1,960,3836067,3837026,0,1740
group_791,NC_002945.4,99.889,897,1,0,1,897,1779178,1778282,0,1652
group_791,NC_002945.4,94.737,38,0,2,667,704,3043359,3043394,1.10E-08,58.4
ctpA~~~ctpA_2~~~ctpA_1,NC_002945.4,100,2286,0,0,1,2286,100618,102903,0,4222
ctpA~~~ctpA_2~~~ctpA_1,NC_002945.4,76.394,538,115,10,1691,2222,120492,119961,5.19E-75,279
group_792,NC_002945.4,100,780,0,0,1,780,3756713,3757492,0,1441
group_792,NC_002945.4,82.332,566,94,6,1,563,1160908,1160346,9.55E-138,486
eccD1_2~~~eccD1_1,NC_002945.4,100,1536,0,0,1,1536,4295739,4297274,0,2837
group_796,NC_002945.4,99.907,2145,1,1,1,2145,147810,145667,0,3949
group_798,NC_002945.4,100,1860,0,0,1,1860,3263555,3261696,0,3435
nrdZ,NC_002945.4,100,2175,0,0,1,2175,662496,664670,0,4017
PE_PGRS45,NC_002945.4,100,1395,0,0,1,1395,2916862,2915468,0,2577
PE_PGRS45,NC_002945.4,97.943,632,12,1,1,632,1096930,1096300,0,1094
PE_PGRS45,NC_002945.4,89.603,529,41,8,1,516,1094835,1094308,0,660
ackA_1~~~ackA,NC_002945.4,100,1158,0,0,1,1158,494870,496027,0,2139
pstB1~~~pstB1_1~~~~~~pstB1_2,NC_002945.4,100,777,0,0,1,777,913556,914332,0,1435
group_799,NC_002945.4,100,430,0,0,30,459,2676918,2676489,0,795
group_799,NC_002945.4,97.059,34,1,0,1,34,2676635,2676602,5.12E-09,58.4
group_800,NC_002945.4,100,825,0,0,1,825,1581138,1580314,0,1524
leuA_1~~~~~~leuA,NC_002945.4,100,2014,0,0,1,2014,4095500,4097513,0,3720
leuA_1~~~~~~leuA,NC_002945.4,100,386,0,0,1778,2163,4097220,4097605,0,713
leuA_1~~~~~~leuA,NC_002945.4,100,237,0,0,1835,2071,4097220,4097456,7.66E-123,438
leuA_1~~~~~~leuA,NC_002945.4,100,237,0,0,1721,1957,4097277,4097513,7.66E-123,438
leuA_1~~~~~~leuA,NC_002945.4,100,180,0,0,1892,2071,4097220,4097399,3.72E-91,333
leuA_1~~~~~~leuA,NC_002945.4,100,180,0,0,1721,1900,4097334,4097513,3.72E-91,333
leuA_1~~~~~~leuA,NC_002945.4,100,123,0,0,1949,2071,4097220,4097342,1.80E-59,228
leuA_1~~~~~~leuA,NC_002945.4,100,123,0,0,1721,1843,4097391,4097513,1.80E-59,228
leuA_1~~~~~~leuA,NC_002945.4,100,66,0,0,2006,2071,4097220,4097285,8.76E-28,122
leuA_1~~~~~~leuA,NC_002945.4,100,66,0,0,1721,1786,4097448,4097513,8.76E-28,122
group_802,NC_002945.4,99.905,1056,1,0,1,1056,4147623,4146568,0,1945
group_803,NC_002945.4,100,1731,0,0,1,1731,1418395,1416665,0,3197
group_803,NC_002945.4,99.665,1194,2,2,1,1193,1414014,1412822,0,2182
mmpL8_1,NC_002945.4,99.971,3420,1,0,1,3420,1706130,1702711,0,6311
mptA,NC_002945.4,99.941,1704,0,1,1,1704,2419354,2421056,0,3140
group_804,NC_002945.4,100,1437,0,0,1,1437,998328,999764,0,2654
group_806,NC_002945.4,100,420,0,0,1,420,2209158,2208739,0,776
ilvB2_2~~~ilvB2_1~~~ilvB2,NC_002945.4,99.94,1674,1,0,1,1674,3840926,3839253,0,3086
group_807,NC_002945.4,100,1662,0,0,1,1662,3602187,3603848,0,3070
group_810,NC_002945.4,100,222,0,0,1,222,2538153,2537932,1.57E-115,411
group_809,NC_002945.4,100,1653,0,0,1,1653,1028151,1029803,0,3053
lcfB_3~~~lcfB_2,NC_002945.4,100,1716,0,0,1,1716,644054,642339,0,3169
lcfB_3~~~lcfB_2,NC_002945.4,94.949,99,4,1,1,98,3280669,3280571,2.46E-37,154
lcfB_3~~~lcfB_2,NC_002945.4,95.652,69,2,1,9,76,4076368,4076436,5.39E-24,110
lcfB_3~~~lcfB_2,NC_002945.4,95.161,62,1,2,1,61,3034041,3034101,4.20E-20,97.1
lcfB_3~~~lcfB_2,NC_002945.4,93.22,59,4,0,9,67,3617705,3617647,2.53E-17,87.9
group_811,NC_002945.4,100,1248,0,0,1,1248,1169900,1171147,0,2305
group_811,NC_002945.4,100,1248,0,0,1,1248,2801011,2799764,0,2305
group_811,NC_002945.4,100,1248,0,0,1,1248,3343594,3342347,0,2305
group_811,NC_002945.4,100,1248,0,0,1,1248,3442410,3443657,0,2305
group_811,NC_002945.4,99.92,1248,1,0,1,1248,1343880,1342633,0,2300
group_811,NC_002945.4,100,784,0,0,1,784,2943962,2944745,0,1448
group_812,NC_002945.4,100,1621,0,0,120,1740,1090579,1088959,0,2994
group_812,NC_002945.4,100,127,0,0,1,127,914525,914399,8.65E-62,235
group_813,NC_002945.4,100,1359,0,0,1,1359,1066554,1067912,0,2510
accD5_3,NC_002945.4,100,1569,0,0,1,1569,4196633,4195065,0,2898
gabD2_1~~~gabD2_2~~~gabD2,NC_002945.4,99.936,1557,1,0,1,1557,1947483,1949039,0,2870
zapE,NC_002945.4,100,1110,0,0,1,1110,2947731,2946622,0,2050
pknL,NC_002945.4,100,1200,0,0,1,1200,2421386,2422585,0,2217
plcA~~~plcB,NC_002945.4,100,1545,0,0,1,1545,1978199,1976655,0,2854
cobT,NC_002945.4,100,1086,0,0,1,1086,2454969,2456054,0,2006
group_815,NC_002945.4,100,1539,0,0,1,1539,2456958,2458496,0,2843
group_816,NC_002945.4,100,606,0,0,1,606,3851965,3851360,0,1120
mmpL8_2~~~mmpL8_3,NC_002945.4,100,3270,0,0,1,3270,4232214,4228945,0,6039
group_822,NC_002945.4,99.939,1635,0,1,1,1635,2431880,2433513,0,3013
tcrY_1~~~tcrY_3,NC_002945.4,100,1521,0,0,1,1521,4151808,4150288,0,2809
kdpB_2~~~ctpD,NC_002945.4,100,1974,0,0,1,1974,1658118,1660091,0,3646
group_823,NC_002945.4,100,990,0,0,1,990,4322359,4321370,0,1829
ansP2,NC_002945.4,100,1464,0,0,1,1464,417994,416531,0,2704
cya,NC_002945.4,99.925,1332,1,0,1,1332,1817720,1816389,0,2455
group_824,NC_002945.4,100,654,0,0,1,654,65655,65002,0,1208
group_825,NC_002945.4,100,696,0,0,1,696,1612914,1613609,0,1286
group_825,NC_002945.4,88.421,95,8,1,410,501,1613281,1613375,5.97E-25,111
group_825,NC_002945.4,88.421,95,8,1,368,462,1613323,1613414,5.97E-25,111
group_826,NC_002945.4,100,1212,0,0,1,1212,359075,357864,0,2239
aftD,NC_002945.4,100,4203,0,0,1,4203,285175,280973,0,7762
group_828,NC_002945.4,100,1374,0,0,1,1374,881857,883230,0,2538
group_829,NC_002945.4,100,729,0,0,1,729,883880,884608,0,1347
glyA1,NC_002945.4,100,1374,0,0,1,1374,1221881,1223254,0,2538
group_830,NC_002945.4,100,1341,0,0,1,1341,2002699,2004039,0,2477
group_835,NC_002945.4,100,1131,0,0,1,1131,4074148,4075278,0,2089
araN~~~~~~ugpB,NC_002945.4,99.924,1311,1,0,1,1311,3101467,3100157,0,2416
group_837,NC_002945.4,100,1308,0,0,1,1308,1680477,1681784,0,2416
group_838,NC_002945.4,99.928,1389,1,0,1,1389,2142323,2140935,0,2560
PPE8,NC_002945.4,99.989,8895,1,0,1663,10557,434067,425173,0,16421
PPE8,NC_002945.4,91.339,2367,184,16,1,2358,435696,433342,0,3216
PPE8,NC_002945.4,84.286,560,85,3,3146,3704,431207,430650,7.76E-154,544
PPE8,NC_002945.4,84.286,560,85,3,4523,5080,432584,432026,7.76E-154,544
PPE8,NC_002945.4,80.171,701,122,10,4495,5191,429828,429141,2.83E-143,508
PPE8,NC_002945.4,80.171,701,122,10,5902,6589,431235,430539,2.83E-143,508
PPE8,NC_002945.4,74.074,1296,256,49,7,1283,376735,375501,2.89E-128,459
PPE8,NC_002945.4,78.592,710,133,17,1777,2476,431215,430515,4.84E-126,451
PPE8,NC_002945.4,78.561,709,135,15,4515,5215,433953,433254,4.84E-126,451
PPE8,NC_002945.4,80.287,558,85,13,3172,3706,429774,429219,6.40E-110,398
PPE8,NC_002945.4,80.287,558,85,13,5956,6511,432558,432024,6.40E-110,398
PPE8,NC_002945.4,80.038,531,100,6,1771,2298,432597,432070,3.85E-107,388
PPE8,NC_002945.4,80.038,531,100,6,3133,3660,433959,433432,3.85E-107,388
PPE8,NC_002945.4,75.495,808,156,25,2776,3559,428745,427956,1.09E-97,357
PPE8,NC_002945.4,75.465,807,158,23,6985,7774,432954,432171,1.09E-97,357
PPE8,NC_002945.4,78.599,514,75,17,9343,9852,2162611,2162129,1.11E-82,307
PPE8,NC_002945.4,81.132,371,64,6,3442,3809,427701,427334,3.10E-78,292
PPE8,NC_002945.4,79.263,434,77,10,3276,3707,426430,426008,1.12E-77,291
PPE8,NC_002945.4,79.215,433,79,8,9300,9722,432454,432023,1.12E-77,291
PPE8,NC_002945.4,73.752,701,150,25,9085,9768,426585,425902,8.82E-64,244
PPE8,NC_002945.4,73.752,701,150,25,9145,9828,426645,425962,8.82E-64,244
PPE8,NC_002945.4,72.926,687,152,27,3096,3765,431227,430558,1.16E-52,207
PPE8,NC_002945.4,72.926,687,152,27,4503,5172,432634,431965,1.16E-52,207
PPE8,NC_002945.4,77.627,295,57,4,3262,3556,428058,427773,1.52E-41,171
PPE8,NC_002945.4,77.627,295,57,4,7672,7957,432468,432174,1.52E-41,171
PPE8,NC_002945.4,72.694,553,119,21,4540,5076,433959,433423,4.25E-37,156
PPE8,NC_002945.4,74.865,370,80,10,4823,5187,3718815,3718454,4.25E-37,156
PPE8,NC_002945.4,76.712,292,59,4,7678,7960,433824,433533,1.53E-36,154
PPE8,NC_002945.4,79.245,212,40,4,9532,9741,426108,425899,9.20E-34,145
PPE8,NC_002945.4,79.343,213,38,6,9622,9831,426198,425989,9.20E-34,145
PPE8,NC_002945.4,86.923,130,16,1,7500,7629,3946450,3946578,9.20E-34,145
PPE8,NC_002945.4,70.71,676,171,19,5953,6610,433953,433287,3.33E-28,126
PPE8,NC_002945.4,77.315,216,45,4,3161,3374,433961,433748,1.20E-27,124
PPE8,NC_002945.4,82.734,139,23,1,7485,7623,433830,433693,4.31E-27,122
PPE8,NC_002945.4,82.4,125,22,0,4803,4927,427903,427779,3.36E-23,110
PPE8,NC_002945.4,82.4,125,22,0,7827,7951,430927,430803,3.36E-23,110
PPE8,NC_002945.4,86,100,14,0,7858,7957,3717026,3716927,1.21E-22,108
PPE8,NC_002945.4,82.609,115,20,0,7856,7970,367873,367759,5.62E-21,102
PPE8,NC_002945.4,77.457,173,38,1,9657,9828,370540,370368,5.62E-21,102
PPE8,NC_002945.4,86.813,91,12,0,7872,7962,427702,427612,5.62E-21,102
