"","first.start","first.end","second.X.start","second.X.end","first.names","second.ref_name","n_ref","gene_within_ref","query.width","ref.width","diff_starts","diff_ends","overlap","overlap_len","overlap_percent","n_gene","n_ref_corr","len_same","same_start","is_core","left_overlap","right_overlap","ref_gene_has_core","pseudo_status","seqid","source","type","start","end","score","strand","phase","attributes","Gene","Name"
"3832",3870133,3870897,3870133,3870897,"group_1470","BQ2027_MB3531C",1,1,765,765,0,764,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3870133,3870897,NA,"-",NA,"ID=gene-BQ2027_MB3531C;Name=yrbE4A;gbkey=Gene;gene=yrbE4A;gene_biotype=protein_coding;locus_tag=BQ2027_MB3531C","BQ2027_MB3531C","yrbE4A"
"3833",3894914,3896841,3894914,3897892,"group_1473","BQ2027_MB3543",3,1,1928,2979,0,2978,"within",NA,1,1,3,0,1,0,0,-1051,0,"gene within, multiple genes","LT708304.1","EMBL","gene",3894914,3897892,NA,"+",NA,"ID=gene-BQ2027_MB3543;Name=PE_PGRS57;gbkey=Gene;gene=PE_PGRS57;gene_biotype=protein_coding;locus_tag=BQ2027_MB3543","BQ2027_MB3543","PE_PGRS57"
"3834",3691027,3695043,3691027,3695043,"group_1474","BQ2027_MB3375C",4,1,4017,4017,0,4016,"within",NA,1,1,3,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3691027,3695043,NA,"-",NA,"ID=gene-BQ2027_MB3375C;Name=PPE54;gbkey=Gene;gene=PPE54;gene_biotype=protein_coding;locus_tag=BQ2027_MB3375C","BQ2027_MB3375C","PPE54"
"3835",367197,370074,367197,370640,"group_1475","BQ2027_MB0312C",2,1,2878,3444,0,3443,"within",NA,1,1,1,0,1,0,0,-566,0,"pseudogene","LT708304.1","EMBL","gene",367197,370640,NA,"-",NA,"ID=gene-BQ2027_MB0312C;Name=PPE5;gbkey=Gene;gene=PPE5;gene_biotype=protein_coding;locus_tag=BQ2027_MB0312C","BQ2027_MB0312C","PPE5"
"3836",1416665,1418395,1416665,1418431,"pknH_1~~~pknH_2~~~pknD_3","BQ2027_MB1297CB",2,1,1731,1767,0,1766,"within",NA,1,1,2,0,1,0,0,-36,0,"gene within, multiple genes","LT708304.1","EMBL","gene",1416665,1418431,NA,"-",NA,"ID=gene-BQ2027_MB1297CB;Name=pknH2;gbkey=Gene;gene=pknH2;gene_biotype=protein_coding;locus_tag=BQ2027_MB1297CB","BQ2027_MB1297CB","pknH2"
"3837",2220958,2221310,2220954,2221310,"cmtR","BQ2027_MB2017C",1,1,353,357,-4,352,"within",NA,1,1,1,0,0,0,4,0,0,"pseudogene","LT708304.1","EMBL","gene",2220954,2221310,NA,"-",NA,"ID=gene-BQ2027_MB2017C;Name=cmtr;gbkey=Gene;gene=cmtr;gene_biotype=protein_coding;locus_tag=BQ2027_MB2017C","BQ2027_MB2017C","cmtr"
"3838",3469609,3470280,3469609,3470838,"group_2112","BQ2027_MB3168C",1,1,672,1230,0,1229,"within",NA,1,1,1,0,1,0,0,-558,0,"pseudogene","LT708304.1","EMBL","gene",3469609,3470838,NA,"-",NA,"ID=gene-BQ2027_MB3168C;Name=PPE52;gbkey=Gene;gene=PPE52;gene_biotype=protein_coding;locus_tag=BQ2027_MB3168C","BQ2027_MB3168C","PPE52"
"3839",3336785,3337377,3336785,3337414,"group_1479","BQ2027_MB3041",1,1,593,630,0,629,"within",NA,1,1,1,0,1,0,0,-37,0,"pseudogene","LT708304.1","EMBL","gene",3336785,3337414,NA,"+",NA,"ID=gene-BQ2027_MB3041;Name=lpqA;gbkey=Gene;gene=lpqA;gene_biotype=protein_coding;locus_tag=BQ2027_MB3041","BQ2027_MB3041","lpqA"
"3840",1209024,1211045,1209024,1211045,"group_1480","BQ2027_MB1113",2,1,2022,2022,0,2021,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1209024,1211045,NA,"+",NA,"ID=gene-BQ2027_MB1113;Name=BQ2027_MB1113;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1113","BQ2027_MB1113","BQ2027_MB1113"
"3841",973070,974172,973012,974172,"group_1481","BQ2027_MB0898C",1,1,1103,1161,-58,1102,"within",NA,1,1,1,0,0,0,58,0,0,"pseudogene","LT708304.1","EMBL","gene",973012,974172,NA,"-",NA,"ID=gene-BQ2027_MB0898C;Name=BQ2027_MB0898C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0898C","BQ2027_MB0898C","BQ2027_MB0898C"
"3842",3783598,3783999,3783589,3783999,"group_1482","BQ2027_MB3442",2,1,402,411,-9,401,"within",NA,1,1,1,0,0,0,9,0,0,"pseudogene","LT708304.1","EMBL","gene",3783589,3783999,NA,"+",NA,"ID=gene-BQ2027_MB3442;Name=vapc47;gbkey=Gene;gene=vapc47;gene_biotype=protein_coding;locus_tag=BQ2027_MB3442","BQ2027_MB3442","vapc47"
"3843",1330668,1332299,1330668,1332299,"rocA~~~rocA1","BQ2027_MB1219",3,1,1632,1632,0,1631,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1330668,1332299,NA,"+",NA,"ID=gene-BQ2027_MB1219;Name=rocA;gbkey=Gene;gene=rocA;gene_biotype=protein_coding;locus_tag=BQ2027_MB1219","BQ2027_MB1219","rocA"
"3844",2655730,2656194,2655730,2656194,"rpfD_2~~~rpfD_1~~~rpfD","BQ2027_MB2410C",2,1,465,465,0,464,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2655730,2656194,NA,"-",NA,"ID=gene-BQ2027_MB2410C;Name=rpfD;gbkey=Gene;gene=rpfD;gene_biotype=protein_coding;locus_tag=BQ2027_MB2410C","BQ2027_MB2410C","rpfD"
"3845",631284,632930,631284,632930,"group_1483","BQ2027_MB0552",1,1,1647,1647,0,1646,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",631284,632930,NA,"+",NA,"ID=gene-BQ2027_MB0552;Name=BQ2027_MB0552;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0552","BQ2027_MB0552","BQ2027_MB0552"
"3846",3488929,3490971,3488929,3490827,"group_2116","BQ2027_MB3184C",1,0,2043,1899,0,1898,"right",1898,0.929025942241801,1,1,0,1,0,0,144,0,"gene spans ref","LT708304.1","EMBL","gene",3488929,3490827,NA,"-",NA,"ID=gene-BQ2027_MB3184C;Name=PPE70;gbkey=Gene;gene=PPE70;gene_biotype=protein_coding;locus_tag=BQ2027_MB3184C","BQ2027_MB3184C","PPE70"
"3847",2309775,2310866,2309775,2310866,"group_1489","BQ2027_MB2090",2,1,1092,1092,0,1091,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2309775,2310866,NA,"+",NA,"ID=gene-BQ2027_MB2090;Name=cobG;gbkey=Gene;gene=cobG;gene_biotype=protein_coding;locus_tag=BQ2027_MB2090","BQ2027_MB2090","cobG"
"3848",66913,68352,66913,68352,"yvdP","BQ2027_MB0064",1,1,1440,1440,0,1439,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",66913,68352,NA,"+",NA,"ID=gene-BQ2027_MB0064;Name=BQ2027_MB0064;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0064","BQ2027_MB0064","BQ2027_MB0064"
"3849",3995834,3996400,3995834,3996400,"folK","BQ2027_MB3636C",3,1,567,567,0,566,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3995834,3996400,NA,"-",NA,"ID=gene-BQ2027_MB3636C;Name=folK;gbkey=Gene;gene=folK;gene_biotype=protein_coding;locus_tag=BQ2027_MB3636C","BQ2027_MB3636C","folK"
"3850",3423720,3424850,3423720,3424850,"hsaA_2~~~hsaA_1","BQ2027_MB3121C",3,1,1131,1131,0,1130,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3423720,3424850,NA,"-",NA,"ID=gene-BQ2027_MB3121C;Name=BQ2027_MB3121C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3121C","BQ2027_MB3121C","BQ2027_MB3121C"
"3851",3825566,3826246,3825566,3826246,"cut3_2","BQ2027_MB3482",1,1,681,681,0,680,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3825566,3826246,NA,"+",NA,"ID=gene-BQ2027_MB3482;Name=cut4;gbkey=Gene;gene=cut4;gene_biotype=protein_coding;locus_tag=BQ2027_MB3482","BQ2027_MB3482","cut4"
"3852",1277700,1279109,1277700,1279148,"group_1499","BQ2027_MB1179C",2,1,1410,1449,0,1448,"within",NA,1,1,2,0,1,0,0,-39,0,"gene within, multiple genes","LT708304.1","EMBL","gene",1277700,1279148,NA,"-",NA,"ID=gene-BQ2027_MB1179C;Name=BQ2027_MB1179C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1179C","BQ2027_MB1179C","BQ2027_MB1179C"
"3853",1066554,1067912,1066545,1067912,"group_1495","BQ2027_MB0980",2,1,1359,1368,-9,1358,"within",NA,1,1,1,0,0,0,9,0,0,"pseudogene","LT708304.1","EMBL","gene",1066545,1067912,NA,"+",NA,"ID=gene-BQ2027_MB0980;Name=BQ2027_MB0980;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0980","BQ2027_MB0980","BQ2027_MB0980"
"3854",1407314,1407679,1407329,1407622,"group_1496","BQ2027_MB1291",2,0,366,294,15,308,"left",350,0.956284153005464,1,1,0,0,0,-15,57,0,"gene spans ref","LT708304.1","EMBL","gene",1407329,1407622,NA,"+",NA,"ID=gene-BQ2027_MB1291;Name=BQ2027_MB1291;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1291","BQ2027_MB1291","BQ2027_MB1291"
"3855",823329,824675,823329,824675,"xylB","BQ2027_MB0750",1,1,1347,1347,0,1346,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",823329,824675,NA,"+",NA,"ID=gene-BQ2027_MB0750;Name=xylB;gbkey=Gene;gene=xylB;gene_biotype=protein_coding;locus_tag=BQ2027_MB0750","BQ2027_MB0750","xylB"
"3856",425173,435696,425173,435696,"group_1497","BQ2027_MB0362C",18,1,10524,10524,0,10523,"within",NA,1,1,18,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",425173,435696,NA,"-",NA,"ID=gene-BQ2027_MB0362C;Name=PPE8;gbkey=Gene;gene=PPE8;gene_biotype=protein_coding;locus_tag=BQ2027_MB0362C","BQ2027_MB0362C","PPE8"
"3857",2537932,2538153,2537948,2538142,"group_61","BQ2027_MB2304",1,0,222,195,16,210,"left",205,0.923423423423423,1,1,0,0,0,-16,11,0,"gene spans ref","LT708304.1","EMBL","gene",2537948,2538142,NA,"+",NA,"ID=gene-BQ2027_MB2304;Name=BQ2027_MB2304;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2304","BQ2027_MB2304","BQ2027_MB2304"
"3858",17466,18761,17466,18761,"pknA","BQ2027_MB0015C",3,1,1296,1296,0,1295,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",17466,18761,NA,"-",NA,"ID=gene-BQ2027_MB0015C;Name=pknA;gbkey=Gene;gene=pknA;gene_biotype=protein_coding;locus_tag=BQ2027_MB0015C","BQ2027_MB0015C","pknA"
"3859",2146123,2147085,2146123,2147085,"aao~~~aao_1~~~aao_2","BQ2027_MB1940C",1,1,963,963,0,962,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2146123,2147085,NA,"-",NA,"ID=gene-BQ2027_MB1940C;Name=aao;gbkey=Gene;gene=aao;gene_biotype=protein_coding;locus_tag=BQ2027_MB1940C","BQ2027_MB1940C","aao"
"3860",3268680,3269501,3268680,3269645,"group_1502","BQ2027_MB2979C",1,1,822,966,0,965,"within",NA,1,1,1,0,1,0,0,-144,0,"pseudogene","LT708304.1","EMBL","gene",3268680,3269645,NA,"-",NA,"ID=gene-BQ2027_MB2979C;Name=BQ2027_MB2979C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2979C","BQ2027_MB2979C","BQ2027_MB2979C"
"3861",697265,698148,696913,698148,"group_1501","BQ2027_MB0613C",1,1,884,1236,-352,883,"within",NA,1,1,1,0,0,0,352,0,0,"pseudogene","LT708304.1","EMBL","gene",696913,698148,NA,"-",NA,"ID=gene-BQ2027_MB0613C;Name=BQ2027_MB0613C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0613C","BQ2027_MB0613C","BQ2027_MB0613C"
"3862",3814755,3815040,3814738,3815040,"esxT","BQ2027_MB3474C",1,1,286,303,-17,285,"within",NA,1,1,1,0,0,0,17,0,0,"pseudogene","LT708304.1","EMBL","gene",3814738,3815040,NA,"-",NA,"ID=gene-BQ2027_MB3474C;Name=esxT;gbkey=Gene;gene=esxT;gene_biotype=protein_coding;locus_tag=BQ2027_MB3474C","BQ2027_MB3474C","esxT"
"3863",3878681,3880527,3876605,3880687,"group_1503","BQ2027_MB3537",12,1,1847,4083,-2076,2006,"within",NA,1,1,12,0,0,0,2076,-160,1,"gene within, multiple genes","LT708304.1","EMBL","gene",3876605,3880687,NA,"+",NA,"ID=gene-BQ2027_MB3537;Name=PE_PGRS53;gbkey=Gene;gene=PE_PGRS53;gene_biotype=protein_coding;locus_tag=BQ2027_MB3537","BQ2027_MB3537","PE_PGRS53"
"3864",984268,985995,984268,985995,"fprB","BQ2027_MB0910",1,1,1728,1728,0,1727,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",984268,985995,NA,"+",NA,"ID=gene-BQ2027_MB0910;Name=fprB;gbkey=Gene;gene=fprB;gene_biotype=protein_coding;locus_tag=BQ2027_MB0910","BQ2027_MB0910","fprB"
"3865",2545180,2546032,2545262,2546032,"sseB_1~~~sseB_2~~~sseB","BQ2027_MB2314",1,0,853,771,82,852,"left",770,0.902696365767878,1,1,0,0,0,-82,0,0,"gene spans ref","LT708304.1","EMBL","gene",2545262,2546032,NA,"+",NA,"ID=gene-BQ2027_MB2314;Name=sseB;gbkey=Gene;gene=sseB;gene_biotype=protein_coding;locus_tag=BQ2027_MB2314","BQ2027_MB2314","sseB"
"3866",1633469,1634479,1631394,1635620,"group_1505","BQ2027_MB1485C",10,1,1011,4227,-2075,2151,"within",NA,1,1,10,0,0,0,2075,-1141,1,"gene within, multiple genes","LT708304.1","EMBL","gene",1631394,1635620,NA,"-",NA,"ID=gene-BQ2027_MB1485C;Name=PE_PGRS27;gbkey=Gene;gene=PE_PGRS27;gene_biotype=protein_coding;locus_tag=BQ2027_MB1485C","BQ2027_MB1485C","PE_PGRS27"
"3867",2550992,2552059,2551088,2552059,"group_1506","BQ2027_MB2320",1,0,1068,972,96,1067,"left",971,0.909176029962547,1,1,0,0,0,-96,0,0,"gene spans ref","LT708304.1","EMBL","gene",2551088,2552059,NA,"+",NA,"ID=gene-BQ2027_MB2320;Name=BQ2027_MB2320;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2320","BQ2027_MB2320","BQ2027_MB2320"
"3868",2922363,2923157,2922363,2923181,"group_1507","BQ2027_MB2657C",2,1,795,819,0,818,"within",NA,1,1,1,0,1,0,0,-24,0,"pseudogene","LT708304.1","EMBL","gene",2922363,2923181,NA,"-",NA,"ID=gene-BQ2027_MB2657C;Name=BQ2027_MB2657C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2657C","BQ2027_MB2657C","BQ2027_MB2657C"
"3869",427708,428173,425173,435696,"group_1508","BQ2027_MB0362C",18,1,466,10524,-2535,7988,"within",NA,1,1,18,0,0,0,2535,-7523,1,"gene within, multiple genes","LT708304.1","EMBL","gene",425173,435696,NA,"-",NA,"ID=gene-BQ2027_MB0362C;Name=PPE8;gbkey=Gene;gene=PPE8;gene_biotype=protein_coding;locus_tag=BQ2027_MB0362C","BQ2027_MB0362C","PPE8"
"3870",167901,168827,167901,168827,"group_1509","BQ2027_MB0147",1,1,927,927,0,926,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",167901,168827,NA,"+",NA,"ID=gene-BQ2027_MB0147;Name=BQ2027_MB0147;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0147","BQ2027_MB0147","BQ2027_MB0147"
"3871",3879235,3879600,3876605,3880687,"group_2403","BQ2027_MB3537",12,1,366,4083,-2630,1452,"within",NA,1,1,12,0,0,0,2630,-1087,1,"gene within, multiple genes","LT708304.1","EMBL","gene",3876605,3880687,NA,"+",NA,"ID=gene-BQ2027_MB3537;Name=PE_PGRS53;gbkey=Gene;gene=PE_PGRS53;gene_biotype=protein_coding;locus_tag=BQ2027_MB3537","BQ2027_MB3537","PE_PGRS53"
"3872",2223539,2226202,2223485,2226202,"kdpB_2~~~ctpF_1~~~ctpF_2~~~ctpF","BQ2027_MB2020",2,1,2664,2718,-54,2663,"within",NA,1,1,2,0,0,0,54,0,0,"gene within, multiple genes","LT708304.1","EMBL","gene",2223485,2226202,NA,"+",NA,"ID=gene-BQ2027_MB2020;Name=ctpF;gbkey=Gene;gene=ctpF;gene_biotype=protein_coding;locus_tag=BQ2027_MB2020","BQ2027_MB2020","ctpF"
"3873",1943019,1943588,1943019,1943588,"group_1515","BQ2027_MB1756",1,1,570,570,0,569,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1943019,1943588,NA,"+",NA,"ID=gene-BQ2027_MB1756;Name=BQ2027_MB1756;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1756","BQ2027_MB1756","BQ2027_MB1756"
"3874",4142001,4142516,4141995,4142594,"group_1517","BQ2027_MB3781C",1,1,516,600,-6,593,"within",NA,1,1,1,0,0,0,6,-78,0,"pseudogene","LT708304.1","EMBL","gene",4141995,4142594,NA,"-",NA,"ID=gene-BQ2027_MB3781C;Name=BQ2027_MB3781C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3781C","BQ2027_MB3781C","BQ2027_MB3781C"
"3875",756784,757000,756749,756994,"group_1516","BQ2027_MB0679C",1,0,217,246,-35,210,"right",210,0.967741935483871,1,1,0,0,0,35,6,0,"gene on one side ref","LT708304.1","EMBL","gene",756749,756994,NA,"-",NA,"ID=gene-BQ2027_MB0679C;Name=maze2;gbkey=Gene;gene=maze2;gene_biotype=protein_coding;locus_tag=BQ2027_MB0679C","BQ2027_MB0679C","maze2"
"3876",2839090,2839650,2838988,2839650,"lppA_1~~~lppA_3","BQ2027_MB2574",3,1,561,663,-102,560,"within",NA,1,1,1,0,0,0,102,0,0,"pseudogene","LT708304.1","EMBL","gene",2838988,2839650,NA,"+",NA,"ID=gene-BQ2027_MB2574;Name=lppB;gbkey=Gene;gene=lppB;gene_biotype=protein_coding;locus_tag=BQ2027_MB2574","BQ2027_MB2574","lppB"
"3877",748132,748806,748132,748806,"group_1518","BQ2027_MB0668",3,1,675,675,0,674,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",748132,748806,NA,"+",NA,"ID=gene-BQ2027_MB0668;Name=fabD2;gbkey=Gene;gene=fabD2;gene_biotype=protein_coding;locus_tag=BQ2027_MB0668","BQ2027_MB0668","fabD2"
"3878",2746216,2747778,2746138,2747778,"malL","BQ2027_MB2498",2,1,1563,1641,-78,1562,"within",NA,1,1,1,0,0,0,78,0,0,"pseudogene","LT708304.1","EMBL","gene",2746138,2747778,NA,"+",NA,"ID=gene-BQ2027_MB2498;Name=aglA;gbkey=Gene;gene=aglA;gene_biotype=protein_coding;locus_tag=BQ2027_MB2498","BQ2027_MB2498","aglA"
"3879",1385807,1386229,1385807,1386238,"group_1522","BQ2027_MB1274",2,1,423,432,0,431,"within",NA,1,1,1,0,1,0,0,-9,0,"pseudogene","LT708304.1","EMBL","gene",1385807,1386238,NA,"+",NA,"ID=gene-BQ2027_MB1274;Name=vapc33;gbkey=Gene;gene=vapc33;gene_biotype=protein_coding;locus_tag=BQ2027_MB1274","BQ2027_MB1274","vapc33"
"3880",4133556,4133951,4133556,4133951,"group_1527","BQ2027_MB3768C",2,1,396,396,0,395,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",4133556,4133951,NA,"-",NA,"ID=gene-BQ2027_MB3768C;Name=BQ2027_MB3768C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3768C","BQ2027_MB3768C","BQ2027_MB3768C"
"3881",1994893,1995282,1994923,1995282,"group_1528","BQ2027_MB1796",1,0,390,360,30,389,"left",359,0.92051282051282,1,1,0,0,0,-30,0,0,"gene spans ref","LT708304.1","EMBL","gene",1994923,1995282,NA,"+",NA,"ID=gene-BQ2027_MB1796;Name=BQ2027_MB1796;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1796","BQ2027_MB1796","BQ2027_MB1796"
"3882",1992108,1993364,1992108,1993364,"group_1529","BQ2027_MB1794C",2,1,1257,1257,0,1256,"within",NA,1,1,2,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1992108,1993364,NA,"-",NA,"ID=gene-BQ2027_MB1794C;Name=BQ2027_MB1794C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1794C","BQ2027_MB1794C","BQ2027_MB1794C"
"3883",434717,435136,425173,435696,"group_1530","BQ2027_MB0362C",18,1,420,10524,-9544,979,"within",NA,1,1,18,0,0,0,9544,-560,1,"gene within, multiple genes","LT708304.1","EMBL","gene",425173,435696,NA,"-",NA,"ID=gene-BQ2027_MB0362C;Name=PPE8;gbkey=Gene;gene=PPE8;gene_biotype=protein_coding;locus_tag=BQ2027_MB0362C","BQ2027_MB0362C","PPE8"
"3884",3123196,3124566,3123196,3125043,"mqo_2","BQ2027_MB2878",2,1,1371,1848,0,1847,"within",NA,1,1,2,0,1,0,0,-477,0,"gene within, multiple genes","LT708304.1","EMBL","gene",3123196,3125043,NA,"+",NA,"ID=gene-BQ2027_MB2878;Name=PE_PGRS48;gbkey=Gene;gene=PE_PGRS48;gene_biotype=protein_coding;locus_tag=BQ2027_MB2878","BQ2027_MB2878","PE_PGRS48"
"3885",2325009,2327174,2325009,2327174,"group_1532","BQ2027_MB2108",5,1,2166,2166,0,2165,"within",NA,1,1,3,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2325009,2327174,NA,"+",NA,"ID=gene-BQ2027_MB2108;Name=BQ2027_MB2108;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2108","BQ2027_MB2108","BQ2027_MB2108"
"3886",428225,428536,425173,435696,"group_1533","BQ2027_MB0362C",18,1,312,10524,-3052,7471,"within",NA,1,1,18,0,0,0,3052,-7160,1,"gene within, multiple genes","LT708304.1","EMBL","gene",425173,435696,NA,"-",NA,"ID=gene-BQ2027_MB0362C;Name=PPE8;gbkey=Gene;gene=PPE8;gene_biotype=protein_coding;locus_tag=BQ2027_MB0362C","BQ2027_MB0362C","PPE8"
"3887",566816,567401,566816,567415,"hbhA","BQ2027_MB0485",1,1,586,600,0,599,"within",NA,1,1,1,0,1,0,0,-14,0,"pseudogene","LT708304.1","EMBL","gene",566816,567415,NA,"+",NA,"ID=gene-BQ2027_MB0485;Name=hbhA;gbkey=Gene;gene=hbhA;gene_biotype=protein_coding;locus_tag=BQ2027_MB0485","BQ2027_MB0485","hbhA"
"3888",1263671,1265527,1263671,1265527,"group_1542","BQ2027_MB1166C",1,1,1857,1857,0,1856,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1263671,1265527,NA,"-",NA,"ID=gene-BQ2027_MB1166C;Name=PPE16;gbkey=Gene;gene=PPE16;gene_biotype=protein_coding;locus_tag=BQ2027_MB1166C","BQ2027_MB1166C","PPE16"
"3889",4311797,4312001,4311783,4312001,"group_2282","BQ2027_MB3918C",2,1,205,219,-14,204,"within",NA,1,1,1,0,0,0,14,0,0,"pseudogene","LT708304.1","EMBL","gene",4311783,4312001,NA,"-",NA,"ID=gene-BQ2027_MB3918C;Name=espg2;gbkey=Gene;gene=espg2;gene_biotype=protein_coding;locus_tag=BQ2027_MB3918C","BQ2027_MB3918C","espg2"
"3890",1971970,1974576,1971421,1974576,"group_1544","BQ2027_MB1782C",6,1,2607,3156,-549,2606,"within",NA,1,1,5,0,0,0,549,0,0,"gene within, multiple genes","LT708304.1","EMBL","gene",1971421,1974576,NA,"-",NA,"ID=gene-BQ2027_MB1782C;Name=PPE24;gbkey=Gene;gene=PPE24;gene_biotype=protein_coding;locus_tag=BQ2027_MB1782C","BQ2027_MB1782C","PPE24"
"3891",1971971,1972432,1971421,1974576,"group_1546","BQ2027_MB1782C",6,1,462,3156,-550,2605,"within",NA,1,1,5,0,0,0,550,-2144,0,"gene within, multiple genes","LT708304.1","EMBL","gene",1971421,1974576,NA,"-",NA,"ID=gene-BQ2027_MB1782C;Name=PPE24;gbkey=Gene;gene=PPE24;gene_biotype=protein_coding;locus_tag=BQ2027_MB1782C","BQ2027_MB1782C","PPE24"
"3892",2161601,2162138,2157623,2163355,"group_1547","BQ2027_MB1951C",6,1,538,5733,-3978,1754,"within",NA,1,1,5,0,0,0,3978,-1217,0,"gene within, multiple genes","LT708304.1","EMBL","gene",2157623,2163355,NA,"-",NA,"ID=gene-BQ2027_MB1951C;Name=PPE34;gbkey=Gene;gene=PPE34;gene_biotype=protein_coding;locus_tag=BQ2027_MB1951C","BQ2027_MB1951C","PPE34"
"3893",1340627,1341799,1340627,1341799,"group_1548","BQ2027_MB1228",2,1,1173,1173,0,1172,"within",NA,1,1,2,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1340627,1341799,NA,"+",NA,"ID=gene-BQ2027_MB1228;Name=PPE18;gbkey=Gene;gene=PPE18;gene_biotype=protein_coding;locus_tag=BQ2027_MB1228","BQ2027_MB1228","PPE18"
"3894",2345420,2346293,2344641,2346293,"group_1549","BQ2027_MB2126",2,1,874,1653,-779,873,"within",NA,1,1,1,0,0,0,779,0,0,"pseudogene","LT708304.1","EMBL","gene",2344641,2346293,NA,"+",NA,"ID=gene-BQ2027_MB2126;Name=BQ2027_MB2126;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2126","BQ2027_MB2126","BQ2027_MB2126"
"3895",1877821,1880874,1877821,1880874,"pksL~~~pikAI","BQ2027_MB1692",1,1,3054,3054,0,3053,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1877821,1880874,NA,"+",NA,"ID=gene-BQ2027_MB1692;Name=pks9;gbkey=Gene;gene=pks9;gene_biotype=protein_coding;locus_tag=BQ2027_MB1692","BQ2027_MB1692","pks9"
"3896",4294629,4295742,4293742,4295742,"espI_2~~~espI_1","BQ2027_MB3906",4,1,1114,2001,-887,1113,"within",NA,1,1,4,0,0,0,887,0,0,"gene within, multiple genes","LT708304.1","EMBL","gene",4293742,4295742,NA,"+",NA,"ID=gene-BQ2027_MB3906;Name=espi;gbkey=Gene;gene=espi;gene_biotype=protein_coding;locus_tag=BQ2027_MB3906","BQ2027_MB3906","espi"
"3897",1620528,1621383,1620528,1622828,"dorA","BQ2027_MB1477",3,1,856,2301,0,2300,"within",NA,1,1,3,0,1,0,0,-1445,1,"gene within, multiple genes","LT708304.1","EMBL","gene",1620528,1622828,NA,"+",NA,"ID=gene-BQ2027_MB1477;Name=bisC;gbkey=Gene;gene=bisC;gene_biotype=protein_coding;locus_tag=BQ2027_MB1477","BQ2027_MB1477","bisC"
